"";"longitude";"latitude";"PA";"wc2.1_30s_bio_4";"wc2.1_30s_bio_9";"wc2.1_30s_bio_14"
"1303";11,8458333333333;49,3625;0;716,688537597656;3,46666669845581;51
"1304";8,47916666666667;51,2208333333333;0;597,022277832031;9,11666679382324;82
"1305";10,7208333333333;54,1458333333333;0;602,267822265625;3,59999990463257;41
"1306";12,8041666666667;53,9625;0;651,705200195312;3,43333339691162;36
"1307";12,5625;53,4875;0;674,666564941406;3,81666660308838;35
"1308";14,5041666666667;52,1791666666667;0;694,730590820312;4,28333330154419;33
"1309";13,2125;53,1125;0;678,13623046875;3,63333344459534;29
"1310";12,9458333333333;50,9125;0;698,453918457031;3,88333320617676;42
"1311";7,07916666666667;52,1041666666667;0;574,33935546875;5,28333330154419;47
"1312";7,92916666666667;51,0708333333333;0;600,703491210938;10,5500001907349;75
"1313";7,4125;50,9291666666667;0;587,202392578125;11,5166664123535;73
"1314";12,6958333333333;54,0958333333333;0;640,675537109375;3,5;34
"1315";9,27083333333333;51,6958333333333;0;616,701110839844;4,48333358764648;50
"1316";8,3125;54,8875;0;577,256286621094;3,91666674613953;39
"1317";12,0041666666667;51,7208333333333;0;667,858947753906;4,59999990463257;31
"1318";9,14583333333333;54,0375;0;592,500305175781;3,93333339691162;43
"1319";14,1375;52,6291666666667;0;696,896789550781;4,33333349227905;31
"1320";7,57916666666667;50,4541666666667;0;624,76220703125;5,36666679382324;52
"1321";13,3125;50,8958333333333;0;694,509155273438;2,98333334922791;51
"1322";9,59583333333333;52,5041666666667;0;612,212219238281;4,68333339691162;40
"1323";9,95416666666667;52,4958333333333;0;632,033142089844;4,78333330154419;42
"1324";10,2458333333333;51,4958333333333;0;634,763610839844;4,16666650772095;42
"1325";14,1375;51,3708333333333;0;684,534118652344;4,38333320617676;37
"1326";6,74583333333333;51,7041666666667;0;576,33642578125;5,76666688919067;50
"1327";6,79583333333333;50,2625;0;608,406372070312;10,5166664123535;63
"1328";8,0625;52,6458333333333;0;590,801147460938;5,13333320617676;47
"1329";12,4625;49,6625;0;687,764709472656;2,43333339691162;45
"1330";11,1208333333333;47,8208333333333;0;689,922424316406;1,08333337306976;55
"1331";8,37916666666667;50,3541666666667;0;637,667358398438;4,63333320617676;48
"1332";9,4875;53,3958333333333;0;608,002807617188;4,34999990463257;45
"1333";10,9541666666667;51,5375;0;646,303588867188;1,11666667461395;38
"1334";7,25416666666667;51,2708333333333;0;584,855590820312;8,28333282470703;76
"1335";9,2875;48,0791666666667;0;683,086242675781;0,449999958276749;47
"1336";11,1875;53,9541666666667;0;616,272216796875;4;37
"1337";13,2541666666667;48,4791666666667;0;722,381896972656;3,95000004768372;55
"1338";6,77083333333333;50,0625;0;610,526794433594;16,0499992370605;58
"1339";10,7708333333333;49,8041666666667;0;678,281005859375;3,96666669845581;47
"1340";7,62083333333333;52,8041666666667;0;579,186157226562;4,96666669845581;49
"1341";14,2291666666667;52,6291666666667;0;702,063354492188;4,51666688919067;29
"1342";13,5125;52,6208333333333;0;687,208190917969;4,44999980926514;35
"1343";10,3958333333333;48,9541666666667;0;690,899047851562;3,60000014305115;56
"1344";7,4625;51,7208333333333;0;585,965087890625;5,54999971389771;50
"1345";12,9375;54,4041666666667;0;628,946166992188;3,23333334922791;39
"1346";11,5625;52,7958333333333;0;660,443481445312;4,86666679382324;34
"1347";8,4125;51,5708333333333;0;587,843200683594;4,46666669845581;59
"1348";12,6958333333333;52,9791666666667;0;677,622863769531;4,13333320617676;32
"1349";7,94583333333333;49,7125;0;646,50048828125;2,45000004768372;38
"1350";9,22916666666667;52,1541666666667;0;609,699401855469;5,16666650772095;47
"1351";11,3458333333333;50,6875;0;668,650146484375;1,46666669845581;39
"1352";13,1458333333333;50,8458333333333;0;700,308776855469;3,68333315849304;44
"1353";9,72916666666667;48,9041666666667;0;662,966674804688;3,56666660308838;76
"1354";12,7125;48,6041666666667;0;730,738891601562;0,799999952316284;47
"1355";12,4708333333333;53,9791666666667;0;652,089294433594;3,5;33
"1356";7,59583333333333;51,2458333333333;0;586,999328613281;10,8000001907349;75
"1357";12,4541666666667;53,7125;0;662,090759277344;3,58333325386047;34
"1358";6,62916666666667;51,3291666666667;0;592,592407226562;6,51666688919067;49
"1359";7,82916666666667;52,2041666666667;0;582,30078125;4,84999990463257;47
"1360";13,6708333333333;50,9708333333333;0;694,422058105469;1,05000007152557;43
"1361";9,3125;48,0708333333333;0;685,218811035156;0,583333313465118;47
"1362";9,2375;50,3791666666667;0;652,604797363281;8,03333377838135;64
"1363";12,1291666666667;50,0875;0;678,119445800781;2,38333320617676;45
"1364";11,5125;52,6375;0;657,990478515625;4,86666679382324;34
"1365";7,42916666666667;49,2291666666667;0;616,7490234375;4,59999990463257;59
"1366";8,39583333333333;52,8041666666667;0;596,574035644531;4,66666650772095;44
"1367";13,0208333333333;50,7208333333333;0;694,584594726562;0,249999970197678;43
"1368";10,1208333333333;47,6125;0;640,906555175781;-0,36666664481163;107
"1369";10,2291666666667;53,7875;0;607,124389648438;3,93333339691162;49
"1370";10,1541666666667;49,0125;0;669,398742675781;3,58333325386047;56
"1371";10,1291666666667;54,3125;0;600,270141601562;4,03333330154419;42
"1372";11,4958333333333;48,7958333333333;0;725,485595703125;1,18333339691162;44
"1373";11,5125;50,8208333333333;0;663,18603515625;1,39999997615814;41
"1374";12,0125;49,5458333333333;0;705,115478515625;3,41666650772095;42
"1375";8,17916666666667;49,2041666666667;0;673,384704589844;6,03333330154419;44
"1376";7,45416666666667;51,3791666666667;0;588,00830078125;5,43333339691162;64
"1377";13,2958333333333;48,7708333333333;0;708,203552246094;3,16666674613953;57
"1378";9,19583333333333;49,7625;0;655,782409667969;5,15000009536743;52
"1379";13,4125;54,4208333333333;0;628,781311035156;3,20000004768372;33
"1380";11,1458333333333;53,3875;0;639,49365234375;4,26666688919067;38
"1381";11,2625;49,0541666666667;0;691,252014160156;3,26666665077209;57
"1382";10,4875;51,6708333333333;0;625,859436035156;9,76666641235352;75
"1383";8,35416666666667;52,0791666666667;0;586,121520996094;4,5;56
"1384";7,5625;50,1791666666667;0;622,154724121094;4,09999990463257;51
"1385";11,4208333333333;48,4041666666667;0;688,014709472656;0,783333241939545;46
"1386";10,2125;51,5958333333333;0;631,992248535156;4,44999980926514;39
"1387";8,14583333333333;49,6125;0;658,729248046875;2,76666665077209;43
"1388";10,6208333333333;50,8541666666667;0;651,967163085938;3,09999990463257;50
"1389";11,5625;48,3125;0;684,193176269531;1,18333339691162;45
"1390";12,1875;48,8791666666667;0;722,691711425781;4,01666688919067;40
"1391";11,9375;52,7791666666667;0;679,524658203125;5,18333339691162;31
"1392";13,8791666666667;53,1291666666667;0;682,465881347656;3,85000014305115;29
"1393";14,0958333333333;51,9375;0;681,48681640625;4,46666669845581;34
"1394";14,4375;52,0375;0;699,715698242188;4,28333330154419;34
"1395";7,72916666666667;50,9625;0;598,473266601562;10,9499998092651;74
"1396";11,6541666666667;47,8208333333333;0;675,561950683594;-0,466666668653488;70
"1397";10,2375;52,8208333333333;0;630,271728515625;7,90000009536743;51
"1398";8,5625;53,4375;0;581,448547363281;4,65000009536743;36
"1399";7,0125;51,8208333333333;0;579,817138671875;5,43333339691162;53
"1400";10,9208333333333;53,0208333333333;0;631,71484375;4;41
"1401";11,9125;49,0291666666667;0;719,624267578125;3,96666646003723;42
"1402";12,8458333333333;48,9041666666667;0;715,8857421875;3,35000014305115;56
"1403";10,2041666666667;48,4291666666667;0;690,666137695312;1,19999992847443;43
"1404";13,7375;48,5708333333333;0;710,679870605469;3;67
"1405";13,6291666666667;54,0458333333333;0;640,956298828125;3,36666655540466;34
"1406";12,1541666666667;48,8041666666667;0;719,939514160156;3,89999985694885;41
"1407";11,7125;50,2458333333333;0;670,530090332031;1,88333332538605;62
"1408";7,44583333333333;50,0708333333333;0;624,861633300781;3,96666669845581;51
"1409";7,9375;53,0125;0;584,658020019531;4,90000009536743;46
"1410";8,92916666666667;51,4625;0;605,147766113281;3,41666674613953;61
"1411";9,27916666666667;49,4375;0;669,465393066406;8,53333377838135;54
"1412";11,2875;52,6458333333333;0;646,952026367188;4,46666669845581;35
"1413";13,7041666666667;53,8375;0;658,848876953125;3,68333339691162;32
"1414";9,17916666666667;48,7625;0;658,163635253906;2,59999990463257;37
"1415";12,5375;52,1875;0;675,677551269531;4,23333358764648;37
"1416";7,60416666666667;49,9291666666667;0;621,861022949219;3,18333339691162;54
"1417";6,62083333333333;51,3208333333333;0;591,454772949219;6,48333358764648;49
"1418";8,32083333333333;48,7791666666667;0;639,009643554688;5,83333349227905;78
"1419";10,0625;52,1458333333333;0;617,299255371094;4,73333311080933;42
"1420";10,1208333333333;51,4125;0;634,172119140625;3,76666665077209;50
"1421";13,9541666666667;51,6958333333333;0;678,686340332031;4,13333320617676;34
"1422";8,39583333333333;51,2125;0;597,751342773438;8,51666641235352;89
"1423";9,54583333333333;50,8125;0;636,750732421875;3,81666660308838;47
"1424";8,1625;48,5291666666667;0;616,5888671875;15,283332824707;113
"1425";12,2208333333333;52,7291666666667;0;679,646057128906;5,13333320617676;29
"1426";12,0458333333333;52,8958333333333;0;673,269958496094;4,91666650772095;31
"1427";7,2125;49,4125;0;623,642028808594;15,6833333969116;62
"1428";11,0958333333333;47,6125;0;588,55029296875;-0,716666579246521;68
"1429";11,5625;51,7791666666667;0;652,384887695312;2;25
"1430";9,9625;47,9375;0;672,273803710938;0,400000005960464;61
"1431";13,3041666666667;51,5291666666667;0;715,134521484375;1,71666657924652;30
"1432";11,9708333333333;50,3541666666667;0;677,429382324219;2,44999980926514;50
"1433";10,4375;52,8375;0;622,583068847656;3,83333349227905;51
"1434";9,6625;54,3291666666667;0;603,187866210938;4,11666679382324;48
"1435";9,30416666666667;47,9041666666667;0;675,49462890625;0,300000041723251;54
"1436";8,25416666666667;51,2291666666667;0;592,646057128906;10,4333333969116;74
"1437";14,2208333333333;53,6875;0;665,067749023438;3,65000009536743;26
"1438";6,54583333333333;49,6375;0;619,794677734375;5,59999990463257;53
"1439";8,6625;52,4708333333333;0;601,187622070312;4,98333358764648;42
"1440";10,4791666666667;52,1791666666667;0;629,250854492188;4,75;36
"1441";11,9375;51,3291666666667;0;665,6044921875;2,45000004768372;27
"1442";12,1458333333333;52,2208333333333;0;672,907531738281;4,75;34
"1443";13,1625;52,8125;0;683,166076660156;4,11666679382324;31
"1444";8,9375;50,8041666666667;0;643,108581542969;4,56666660308838;41
"1445";10,9125;54,2291666666667;0;604,693786621094;3,88333320617676;40
"1446";14,9291666666667;51,3208333333333;0;691,912536621094;1,33333337306976;37
"1447";10,2541666666667;50,8458333333333;0;660,872192382812;3,98333334922791;43
"1448";12,6708333333333;48,1708333333333;0;708,804992675781;1,08333325386047;55
"1449";10,8041666666667;49,2458333333333;0;698,089782714844;1,38333332538605;46
"1450";8,32916666666667;47,9625;0;608,320434570312;10,3000001907349;85
"1451";10,1958333333333;50,5875;0;673,479614257812;2,96666669845581;57
"1452";11,1958333333333;48,0708333333333;0;676,166809082031;1,23333334922791;51
"1453";14,2375;53,0458333333333;0;693,581359863281;1,5;28
"1454";14,4708333333333;51,0291666666667;0;688,352233886719;3,18333315849304;37
"1455";9,94583333333333;52,5208333333333;0;635,130615234375;4,78333330154419;42
"1456";8,65416666666667;53,7958333333333;0;591,005004882812;4,56666660308838;41
"1457";9,7125;53,7291666666667;0;605,56884765625;4,36666679382324;45
"1458";9,84583333333333;52,8708333333333;0;637,812744140625;4,31666660308838;52
"1459";9,60416666666667;51,7625;0;603,137451171875;10,1833333969116;62
"1460";11,6958333333333;47,7375;0;632,674133300781;-0,399999976158142;70
"1461";12,7958333333333;48,3041666666667;0;711,95458984375;0,933333218097687;52
"1462";6,3125;51,7791666666667;0;564,02099609375;5,78333330154419;41
"1463";8,64583333333333;48,7208333333333;0;620,362182617188;11,9166669845581;91
"1464";9,22083333333333;49,1958333333333;0;663,948669433594;6,16666650772095;49
"1465";12,0458333333333;52,2125;0;672,809997558594;4,81666660308838;34
"1466";7,57083333333333;47,6125;0;660,4892578125;3,76666665077209;44
"1467";9,65416666666667;53,4375;0;613,406433105469;4,40000009536743;43
"1468";8,72083333333333;50,9541666666667;0;630,571411132812;4;46
"1469";10,1708333333333;51,3125;0;636,390625;2,98333334922791;61
"1470";11,9541666666667;51,7791666666667;0;664,218017578125;4,63333320617676;30
"1471";10,6041666666667;49,2291666666667;0;699,838073730469;4,15000009536743;52
"1472";13,2958333333333;53,2125;0;676,7607421875;3,55000019073486;29
"1473";12,8958333333333;50,9625;0;699,334533691406;4,13333320617676;38
"1474";12,0958333333333;48,7541666666667;0;712,62109375;3,83333325386047;43
"1475";11,7541666666667;51,7041666666667;0;656,787841796875;2,21666669845581;25
"1476";13,3375;51,0708333333333;0;704,030090332031;4,03333330154419;41
"1477";12,8041666666667;53,4791666666667;0;679,740783691406;3,43333339691162;35
"1478";7,79583333333333;49,0958333333333;0;621,195678710938;5,06666660308838;53
"1479";9,14583333333333;50,3375;0;645,813293457031;4,25;64
"1480";11,9875;49,0541666666667;0;715,612670898438;3,78333353996277;42
"1481";8,5125;49,9541666666667;0;655,034545898438;3,28333330154419;38
"1482";13,3625;51,0041666666667;0;699,331909179688;3,88333344459534;43
"1483";9,1875;50,6708333333333;0;634,710021972656;3,55000019073486;58
"1484";10,1541666666667;48,0708333333333;0;690,979064941406;0,999999940395355;43
"1485";11,7708333333333;48,4791666666667;0;697,425354003906;0,716666698455811;43
"1486";8,47916666666667;52,0958333333333;0;590,987060546875;4,88333320617676;55
"1487";10,4708333333333;49,9125;0;673,556823730469;3,81666660308838;51
"1488";7,02083333333333;51,0708333333333;0;592,726135253906;6,18333339691162;57
"1489";8,1375;51,2541666666667;0;586,228820800781;10,6000003814697;74
"1490";8,2375;48,4125;0;618,636047363281;12,3833332061768;107
"1491";10,1541666666667;48,3875;0;690,984130859375;1,15000009536743;43
"1492";9,6625;48,9958333333333;0;658,684814453125;12,7666664123535;78
"1493";7,69583333333333;52,6125;0;580,726440429688;5,08333349227905;51
"1494";9,75416666666667;51,4875;0;619,087036132812;3,51666665077209;54
"1495";7,5125;49,6125;0;629,943481445312;4,84999990463257;45
"1496";12,4708333333333;50,8625;0;688,791748046875;0,316666722297668;38
"1497";12,2458333333333;51,8375;0;679,142028808594;4,75;32
"1498";11,8041666666667;53,7708333333333;0;642,758605957031;4,01666641235352;35
"1499";8,9625;52,5125;0;609,201538085938;4,94999980926514;44
"1500";14,5208333333333;51,5291666666667;0;692,290222167969;4,44999980926514;37
"1501";7,5375;51,2708333333333;0;579,999328613281;7,78333330154419;73
"1502";6,54583333333333;50,2208333333333;0;604,225646972656;10,716667175293;66
"1503";12,0458333333333;53,5291666666667;0;660,906616210938;4,01666641235352;37
"1504";7,04583333333333;49,6125;0;616,087341308594;14,6499996185303;66
"1505";13,2708333333333;51,2875;0;726,287231445312;1,63333332538605;32
"1506";9,57083333333333;47,6958333333333;0;696,528564453125;2,20000004768372;57
"1507";6,92083333333333;51,2958333333333;0;581,871826171875;5,63333320617676;62
"1508";7,94583333333333;50,5541666666667;0;626,547058105469;11,2666664123535;62
"1509";10,0041666666667;48,4708333333333;0;687,41650390625;0,683333396911621;50
"1510";13,1708333333333;53,4958333333333;0;666,532592773438;3,48333334922791;26
"1511";11,9458333333333;53,3291666666667;0;664,151733398438;4,26666641235352;41
"1512";9,44583333333333;52,1625;0;603,110656738281;4,75;47
"1513";10,4458333333333;50,5041666666667;0;675,231018066406;3,66666674613953;43
"1514";13,5125;51,2541666666667;0;707,553833007812;1,68333327770233;34
"1515";7,8125;52,1208333333333;0;583,139343261719;5,16666650772095;45
"1516";10,0958333333333;49,6541666666667;0;670,689392089844;2,04999995231628;42
"1517";6,0875;50,8125;0;568,430847167969;5,68333339691162;57
"1518";7,3125;51,2458333333333;0;580,366088867188;11,3999996185303;75
"1519";13,2458333333333;52,8375;0;685,921203613281;4,05000019073486;31
"1520";7,25416666666667;50,1541666666667;0;616,87060546875;4,81666660308838;47
"1521";13,4875;51,0125;0;698,078002929688;3,90000009536743;42
"1522";11,5291666666667;51,4375;0;652,597351074219;1,75;30
"1523";9,9625;50,6208333333333;0;662,637512207031;10,8500003814697;63
"1524";14,3541666666667;52,4875;0;706,886474609375;4,31666660308838;29
"1525";13,7458333333333;51,1208333333333;0;695,004333496094;1,91666650772095;36
"1526";11,4625;49,2875;0;709,460266113281;3,83333325386047;57
"1527";13,4708333333333;51,6875;0;686,569641113281;4,26666641235352;32
"1528";11,2791666666667;53,1625;0;647,577514648438;4,65000009536743;35
"1529";12,6541666666667;47,7458333333333;0;681,457214355469;0,649999976158142;80
"1530";13,6458333333333;52,5041666666667;0;692,615112304688;4,41666650772095;34
"1531";10,3958333333333;49,3875;0;691,120483398438;3,81666684150696;55
"1532";7,9375;50,6875;0;620,091003417969;10,9666662216187;63
"1533";6,92083333333333;51,9875;0;576,399963378906;5,46666669845581;49
"1534";9,2125;51,0958333333333;0;627,561401367188;3,65000009536743;46
"1535";9,47916666666667;49,3875;0;667,755737304688;4,46666669845581;54
"1536";12,4875;54,0041666666667;0;651,314514160156;3,48333334922791;34
"1537";10,5041666666667;52,3875;0;622,415100097656;4,46666669845581;38
"1538";7,3125;50,1708333333333;0;617,923400878906;5,16666650772095;41
"1539";12,6291666666667;52,6208333333333;0;682,037231445312;4,53333330154419;33
"1540";8,1625;51,8541666666667;0;589,279724121094;5,19999980926514;40
"1541";8,7625;50,6875;0;642,908874511719;4,43333339691162;47
"1542";7,02916666666667;49,9708333333333;0;621,609008789062;5,65000009536743;50
"1543";8,05416666666667;49,4041666666667;0;629,510375976562;4,15000009536743;60
"1544";10,2625;50,6375;0;665,805908203125;3,26666665077209;51
"1545";10,9958333333333;50,9208333333333;0;668,230773925781;0,433333396911621;26
"1546";11,6041666666667;53,6791666666667;0;646,123046875;4,21666669845581;35
"1547";12,0125;54,0208333333333;0;643,888977050781;3,81666660308838;32
"1548";12,5291666666667;53,9708333333333;0;651,035766601562;3,46666669845581;34
"1549";7,17083333333333;50,2041666666667;0;621,095520019531;4;58
"1550";7,79583333333333;52,4541666666667;0;587,047729492188;5,11666679382324;48
"1551";9,04583333333333;52,2708333333333;0;613,190246582031;5,33333301544189;48
"1552";14,1875;53,3208333333333;0;687,906799316406;3,71666669845581;26
"1553";10,1958333333333;49,5541666666667;0;666,218811035156;1,68333339691162;43
"1554";12,1791666666667;48,5708333333333;0;722,482543945312;1,31666672229767;44
"1555";12,8958333333333;52,4041666666667;0;689,697998046875;4,58333349227905;34
"1556";14,6458333333333;51,3291666666667;0;681,877319335938;4,44999980926514;40
"1557";9,6625;51,9458333333333;0;609,740356445312;3,60000014305115;60
"1558";12,2791666666667;52,7375;0;681,456787109375;5,01666688919067;28
"1559";10,5375;50,0291666666667;0;679,991516113281;4,51666688919067;39
"1560";10,7791666666667;48,0208333333333;0;679,913513183594;0,616666615009308;54
"1561";6,82916666666667;49,2625;0;635,975769042969;5,68333339691162;59
"1562";11,0375;48,1708333333333;0;679,317260742188;0,800000011920929;50
"1563";8,65416666666667;49,5458333333333;0;663,592590332031;3,68333339691162;48
"1564";14,5708333333333;52,0625;0;697,253845214844;4,15000009536743;34
"1565";9,52916666666667;48,4708333333333;0;659,53955078125;-0,549999952316284;68
"1566";9,45416666666667;47,7291666666667;0;690,294189453125;2,03333330154419;51
"1567";11,1791666666667;53,9291666666667;0;619,82568359375;4,03333330154419;36
"1568";7,59583333333333;49,3708333333333;0;624,262573242188;4,28333330154419;56
"1569";11,3958333333333;52,6208333333333;0;653,239562988281;4,73333358764648;33
"1570";10,7958333333333;53,2208333333333;0;626,141967773438;3,96666669845581;44
"1571";10,4708333333333;53,5625;0;614,440368652344;3,98333334922791;46
"1572";14,0458333333333;53,6958333333333;0;662,015258789062;3,71666669845581;27
"1573";9,0625;53,4041666666667;0;590,044311523438;4,38333368301392;42
"1574";12,5208333333333;51,7541666666667;0;680,893310546875;4,40000009536743;34
"1575";11,8708333333333;48,6208333333333;0;710,128051757812;-0,616666615009308;45
"1576";7,12916666666667;50,4708333333333;0;597,786926269531;3,56666660308838;64
"1577";7,50416666666667;52,3958333333333;0;588,285095214844;5,34999990463257;42
"1578";12,6708333333333;53,4791666666667;0;676,468078613281;3,61666679382324;36
"1579";8,32083333333333;51,7208333333333;0;589,534973144531;5,25;47
"1580";10,5291666666667;48,7541666666667;0;687,354797363281;0,783333361148834;50
"1581";12,1625;52,2458333333333;0;676,761840820312;4,80000019073486;33
"1582";8,97916666666667;53,3541666666667;0;589,878479003906;4,38333320617676;41
"1583";12,8791666666667;49,2458333333333;0;679,124206542969;1,86666667461395;55
"1584";8,9375;50,2125;0;665,795654296875;5,69999980926514;45
"1585";13,2625;48,5208333333333;0;722,509704589844;3,81666660308838;56
"1586";11,6208333333333;52,7875;0;665,176452636719;4,95000028610229;34
"1587";13,6291666666667;52,9625;0;674,692260742188;3,83333325386047;32
"1588";12,1708333333333;49,5291666666667;0;704,287048339844;3,46666669845581;41
"1589";6,7625;50,3708333333333;0;603,641723632812;11,1833333969116;59
"1590";8,89583333333333;54,8625;0;575,830749511719;3,70000004768372;42
"1591";11,3375;47,7625;0;684,634826660156;1,13333332538605;57
"1592";8,02916666666667;49,1708333333333;0;648,386535644531;5,53333330154419;47
"1593";13,1125;54,0125;0;647,769348144531;3,38333320617676;37
"1594";9,94583333333333;50,5291666666667;0;666,032470703125;10,75;64
"1595";10,2958333333333;52,4291666666667;0;630,66748046875;4,71666669845581;40
"1596";7,37083333333333;49,1875;0;626,5869140625;5,11666679382324;55
"1597";14,2958333333333;53,5541666666667;0;668,214904785156;1,04999995231628;27
"1598";10,3625;52,6875;0;629,5771484375;4,23333358764648;48
"1599";12,2875;47,7625;0;638,767028808594;-0,333333313465118;72
"1600";9,1125;50,0458333333333;0;650,84326171875;8,25;63
"1601";10,4041666666667;53,6458333333333;0;608,268188476562;4,06666660308838;46
"1602";9,02916666666667;47,6958333333333;0;682,297119140625;2,35000014305115;48
"1603";10,6791666666667;49,0458333333333;0;693,431701660156;1,03333330154419;50
"1604";9,12083333333333;49,5958333333333;0;652,142761230469;15,6500005722046;63
"1605";6,5125;50,5208333333333;0;583,138061523438;10,4000005722046;67
"1606";8,47083333333333;50,2958333333333;0;636,135803222656;3,90000009536743;58
"1607";9,15416666666667;49,7458333333333;0;649,8232421875;8,60000038146973;57
"1608";13,2541666666667;51,4125;0;722,351379394531;1,69999992847443;30
"1609";11,9458333333333;51,1875;0;668,098876953125;2,20000004768372;29
"1610";10,3958333333333;49,7458333333333;0;673,932922363281;3,68333339691162;54
"1611";8,5375;51,7625;0;595,187133789062;5,21666669845581;55
"1612";7,45416666666667;53,1375;0;574,279541015625;4,78333330154419;45
"1613";8,29583333333333;50,2208333333333;0;642,218566894531;4,45000028610229;52
"1614";8,44583333333333;47,7875;0;667,166687011719;3,25;64
"1615";9,7625;52,8125;0;640,049682617188;4,48333311080933;49
"1616";11,3291666666667;53,5791666666667;0;644,730834960938;4,19999980926514;38
"1617";9,34583333333333;54,1291666666667;0;593,623168945312;4,03333330154419;44
"1618";11,5958333333333;49,7625;0;684,224304199219;2,86666655540466;62
"1619";8,45416666666667;50,4791666666667;0;643,880249023438;4,80000019073486;45
"1620";8,4125;49,4375;0;674,901794433594;3,61666655540466;41
"1621";13,6458333333333;48,8625;0;659,121337890625;5,13333320617676;74
"1622";12,9875;52,8291666666667;0;680,93896484375;4,08333349227905;29
"1623";14,3875;52,2125;0;697,21630859375;4,40000009536743;30
"1624";6,89583333333333;50,3041666666667;0;608,172119140625;10,466667175293;62
"1625";9,05416666666667;48,9791666666667;0;647,874572753906;2,95000004768372;45
"1626";9,8125;51,2375;0;623,091491699219;3,59999990463257;52
"1627";12,9041666666667;48,8958333333333;0;708,485778808594;3,14999985694885;59
"1628";10,4791666666667;53,6125;0;610,179260253906;3,89999985694885;47
"1629";8,74583333333333;51,0458333333333;0;626,353088378906;3,63333344459534;47
"1630";11,2125;47,6541666666667;0;686,695434570312;-0,400000005960464;61
"1631";9,22916666666667;49,2958333333333;0;665,338256835938;5,16666650772095;54
"1632";13,4291666666667;51,9041666666667;0;696,05419921875;4,26666688919067;31
"1633";8,42916666666667;48,5875;0;618,521423339844;14,4333333969116;112
"1634";7,92083333333333;51,9458333333333;0;585,9833984375;5,28333330154419;41
"1635";9,32916666666667;50,2208333333333;0;651,748840332031;8,21666717529297;58
"1636";8,02916666666667;53,3875;0;570,989807128906;4,56666660308838;44
"1637";14,2708333333333;53,1458333333333;0;687,744995117188;1,26666665077209;27
"1638";11,3291666666667;48,2791666666667;0;685,419616699219;1,01666665077209;48
"1639";13,1708333333333;48,4541666666667;0;717,188720703125;3,89999985694885;55
"1640";11,3458333333333;52,2625;0;646,315185546875;4,38333320617676;33
"1641";7,79583333333333;50,5125;0;621,382263183594;11,4166669845581;65
"1642";10,4708333333333;54,1791666666667;0;599,515441894531;3,81666684150696;42
"1643";13,4875;51,3625;0;705,26416015625;1,76666676998138;32
"1644";12,4208333333333;49,4875;0;698,343811035156;2,86666679382324;45
"1645";9,8375;48,5875;0;666,358703613281;0,38333335518837;64
"1646";11,6208333333333;51,9041666666667;0;655,851745605469;2,01666665077209;26
"1647";6,47083333333333;50,3458333333333;0;592,20361328125;9,48333358764648;73
"1648";12,2791666666667;52,0375;0;681,558471679688;4,46666669845581;35
"1649";10,7375;52,1458333333333;0;628,705261230469;4,30000019073486;35
"1650";8,62083333333333;50,9208333333333;0;625,539184570312;3,81666660308838;53
"1651";9,2625;48,9875;0;647,801635742188;2,79999995231628;49
"1652";8,74583333333333;49,9958333333333;0;657,3447265625;5,58333349227905;49
"1653";11,0291666666667;51,4041666666667;0;647,583374023438;1,51666665077209;34
"1654";10,0541666666667;53,0125;0;636,535400390625;4,33333349227905;50
"1655";7,22916666666667;49,3458333333333;0;634,716613769531;16,6000003814697;59
"1656";11,6958333333333;50,5375;0;663,58642578125;2,78333330154419;50
"1657";10,0291666666667;53,7125;0;608,546936035156;4,28333330154419;46
"1658";13,1458333333333;52,4791666666667;0;685,774291992188;4,61666679382324;34
"1659";11,6708333333333;48,3125;0;695,217834472656;1,16666674613953;43
"1660";10,8291666666667;49,2041666666667;0;689,509460449219;1,39999997615814;44
"1661";9,5125;50,4375;0;653,570068359375;11,1333332061768;61
"1662";7,92083333333333;50,2458333333333;0;627,739318847656;3,91666650772095;57
"1663";8,89583333333333;51,1541666666667;0;625,185424804688;3,61666679382324;48
"1664";7,1875;49,1458333333333;0;630,450805664062;5,05000019073486;58
"1665";9,37083333333333;54,7708333333333;0;586,458923339844;3,51666665077209;48
"1666";11,8375;50,1041666666667;0;665,146789550781;5,61666679382324;69
"1667";11,2625;53,3375;0;646,494445800781;4,5;36
"1668";10,6958333333333;52,8625;0;633,950317382812;4,18333339691162;42
"1669";10,6791666666667;48,5291666666667;0;692,263916015625;1,06666660308838;45
"1670";12,9291666666667;50,8041666666667;0;708,914428710938;0,949999988079071;39
"1671";11,6041666666667;48,3375;0;687,013732910156;1,01666665077209;44
"1672";8,52083333333333;52,2208333333333;0;596,914245605469;5,01666641235352;49
"1673";13,4375;51,8791666666667;0;694,83154296875;4,36666679382324;32
"1674";12,6875;51,9958333333333;0;692,163391113281;3,88333344459534;37
"1675";12,3041666666667;51,3958333333333;0;684,883728027344;2,01666665077209;29
"1676";14,2125;51,2041666666667;0;689,915466308594;4,11666679382324;37
"1677";12,9958333333333;52,7208333333333;0;684,628173828125;4,13333320617676;31
"1678";12,1125;53,9375;0;648,415283203125;3,96666669845581;31
"1679";9,84583333333333;48,7708333333333;0;658,263732910156;4,34999990463257;67
"1680";11,6041666666667;49,9958333333333;0;686,497863769531;3,73333334922791;47
